palette_size,presence_threshold,left_family_id,right_family_id,case_count,support,left_to_right_probability,right_to_left_probability,jaccard,lift,pmi
8,0.01,color_01,color_05,34,0.2085889570552147,0.5,0.4146341463414634,0.29310344827586204,0.9939024390243902,-0.008823850387006149
8,0.01,color_01,color_06,34,0.2085889570552147,0.5,0.3617021276595745,0.265625,0.8670212765957447,-0.20586069744655983
8,0.01,color_01,color_07,37,0.22699386503067484,0.5441176470588235,0.5606060606060606,0.38144329896907214,1.3438057040998217,0.4263245592512344
8,0.01,color_01,color_08,15,0.09202453987730061,0.22058823529411764,0.3409090909090909,0.15463917525773196,0.8171791443850268,-0.2912757100480404
8,0.01,color_01,color_09,53,0.32515337423312884,0.7794117647058824,0.6022727272727273,0.5145631067961165,1.443683155080214,0.5297541489066402
8,0.01,color_01,color_10,32,0.19631901840490798,0.47058823529411764,0.3018867924528302,0.22535211267605634,0.7236403995560489,-0.46665514158246096
8,0.01,color_01,color_11,22,0.13496932515337423,0.3235294117647059,0.23404255319148937,0.15714285714285714,0.5610137672090113,-0.8338919200596019
8,0.01,color_01,color_12,46,0.2822085889570552,0.6764705882352942,0.35384615384615387,0.3026315789473684,0.8481900452488688,-0.2375405439907035
8,0.01,color_02,color_03,96,0.588957055214724,0.7384615384615385,0.7804878048780488,0.6114649681528662,0.978611632270169,-0.031191663415460424
8,0.01,color_02,color_04,84,0.5153374233128835,0.6461538461538462,0.7636363636363637,0.5384615384615384,0.9574825174825177,-0.062681949543276
8,0.01,color_02,color_05,66,0.4049079754601227,0.5076923076923077,0.8048780487804879,0.4520547945205479,1.0091932457786117,0.013202455942992873
8,0.01,color_02,color_06,78,0.4785276073619632,0.6,0.8297872340425532,0.5342465753424658,1.0404255319148936,0.05717370838723402
8,0.01,color_02,color_07,45,0.27607361963190186,0.34615384615384615,0.6818181818181818,0.2980132450331126,0.8548951048951049,-0.2261806818261557
8,0.01,color_02,color_08,37,0.22699386503067484,0.2846153846153846,0.8409090909090909,0.27007299270072993,1.0543706293706294,0.07638208819427564
8,0.01,color_02,color_09,74,0.4539877300613497,0.5692307692307692,0.8409090909090909,0.5138888888888888,1.0543706293706294,0.07638208819427564
8,0.01,color_02,color_10,77,0.4723926380368098,0.5923076923076923,0.7264150943396226,0.48427672955974843,0.9108127721335268,-0.13477357266567477
8,0.01,color_02,color_11,74,0.4539877300613497,0.5692307692307692,0.7872340425531915,0.49333333333333335,0.9870703764320785,-0.018775144846064618
8,0.01,color_02,color_12,102,0.6257668711656442,0.7846153846153846,0.7846153846153846,0.6455696202531646,0.9837869822485209,-0.023582129854335592
8,0.01,color_03,color_04,76,0.4662576687116564,0.6178861788617886,0.6909090909090909,0.4840764331210191,0.9155949741315594,-0.12721855118923653
8,0.01,color_03,color_05,63,0.38650306748466257,0.5121951219512195,0.7682926829268293,0.44366197183098594,1.0181439619274242,0.025941567773670494
8,0.01,color_03,color_06,74,0.4539877300613497,0.6016260162601627,0.7872340425531915,0.5174825174825175,1.043245113302197,0.0610781628431502
8,0.01,color_03,color_07,45,0.27607361963190186,0.36585365853658536,0.6818181818181818,0.3125,0.9035476718403548,-0.14632737413694102
8,0.01,color_03,color_08,37,0.22699386503067484,0.3008130081300813,0.8409090909090909,0.2846153846153846,1.1143754619364377,0.15623539588349036
8,0.01,color_03,color_09,77,0.4723926380368098,0.6260162601626016,0.875,0.5746268656716418,1.1595528455284554,0.21356857094944193
8,0.01,color_03,color_10,74,0.4539877300613497,0.6016260162601627,0.6981132075471698,0.4774193548387097,0.9251418929283632,-0.11225344004241172
8,0.01,color_03,color_11,59,0.3619631901840491,0.4796747967479675,0.6276595744680851,0.37341772151898733,0.8317765092544543,-0.2657321534239583
8,0.01,color_03,color_12,91,0.558282208588957,0.7398373983739838,0.7,0.5617283950617284,0.9276422764227643,-0.10835952393792044
8,0.01,color_04,color_05,50,0.3067484662576687,0.45454545454545453,0.6097560975609756,0.352112676056338,0.9035476718403549,-0.14632737413694086
8,0.01,color_04,color_06,58,0.3558282208588957,0.5272727272727272,0.6170212765957447,0.3972602739726027,0.9143133462282398,-0.1292394158436474
8,0.01,color_04,color_07,43,0.26380368098159507,0.39090909090909093,0.6515151515151515,0.3233082706766917,0.965426997245179,-0.05076092394993765
8,0.01,color_04,color_08,26,0.15950920245398773,0.23636363636363636,0.5909090909090909,0.203125,0.8756198347107439,-0.19162345978978698
8,0.01,color_04,color_09,42,0.25766871165644173,0.38181818181818183,0.4772727272727273,0.2692307692307692,0.7072314049586778,-0.4997457551521189
8,0.01,color_04,color_10,83,0.50920245398773,0.7545454545454545,0.7830188679245284,0.6240601503759399,1.1602915951972554,0.21448741749014336
8,0.01,color_04,color_11,75,0.4601226993865031,0.6818181818181818,0.7978723404255319,0.5813953488372093,1.182301740812379,0.24159827952466137
8,0.01,color_04,color_12,89,0.5460122699386503,0.8090909090909091,0.6846153846153846,0.5894039735099338,1.0144755244755246,0.020734058644361345
8,0.01,color_05,color_06,50,0.3067484662576687,0.6097560975609756,0.5319148936170213,0.3968253968253968,1.057343020238713,0.08044348771008125
8,0.01,color_05,color_07,26,0.15950920245398773,0.3170731707317073,0.3939393939393939,0.21311475409836064,0.7830746489283076,-0.3527782516043672
8,0.01,color_05,color_08,28,0.17177914110429449,0.34146341463414637,0.6363636363636364,0.2857142857142857,1.2649667405764968,0.3390994530333009
8,0.01,color_05,color_09,47,0.2883435582822086,0.573170731707317,0.5340909090909091,0.3821138211382114,1.061668514412417,0.0863333826533341
8,0.01,color_05,color_10,43,0.26380368098159507,0.524390243902439,0.4056603773584906,0.296551724137931,0.8063736769443166,-0.31047955024810736
8,0.01,color_05,color_11,44,0.26993865030674846,0.5365853658536586,0.46808510638297873,0.3333333333333333,0.9304618578100675,-0.10398108342734617
8,0.01,color_05,color_12,65,0.3987730061349693,0.7926829268292683,0.5,0.4421768707482993,0.9939024390243902,-0.008823850387006149
8,0.01,color_06,color_07,21,0.12883435582822086,0.22340425531914893,0.3181818181818182,0.1510791366906475,0.5517408123791102,-0.857937394026253
8,0.01,color_06,color_08,28,0.17177914110429449,0.2978723404255319,0.6363636363636364,0.2545454545454545,1.1034816247582204,0.14206260597374692
8,0.01,color_06,color_09,55,0.3374233128834356,0.5851063829787234,0.625,0.4330708661417323,1.0837765957446808,0.11606739744080243
8,0.01,color_06,color_10,50,0.3067484662576687,0.5319148936170213,0.4716981132075472,0.3333333333333333,0.8179446005620232,-0.2899249622350344
8,0.01,color_06,color_11,49,0.3006134969325153,0.5212765957446809,0.5212765957446809,0.35251798561151076,0.9039157990040743,-0.14573970500898895
8,0.01,color_06,color_12,79,0.48466257668711654,0.8404255319148937,0.6076923076923076,0.5448275862068965,1.0537643207855973,0.07555223770208855
8,0.01,color_07,color_08,15,0.09202453987730061,0.22727272727272727,0.3409090909090909,0.15789473684210525,0.8419421487603306,-0.2482069881561546
8,0.01,color_07,color_09,38,0.2331288343558282,0.5757575757575758,0.4318181818181818,0.3275862068965517,1.0664600550964187,0.09282992967891235
8,0.01,color_07,color_10,44,0.26993865030674846,0.6666666666666666,0.41509433962264153,0.34375,1.0251572327044025,0.03584519894672218
8,0.01,color_07,color_11,37,0.22699386503067484,0.5606060606060606,0.39361702127659576,0.3008130081300813,0.9721147646679561,-0.04080145117606356
8,0.01,color_07,color_12,46,0.2822085889570552,0.696969696969697,0.35384615384615387,0.30666666666666664,0.8738927738927739,-0.19447182209881755
8,0.01,color_08,color_09,21,0.12883435582822086,0.4772727272727273,0.23863636363636365,0.1891891891891892,0.8840392561983472,-0.17781766026475648
8,0.01,color_08,color_10,22,0.13496932515337423,0.5,0.20754716981132076,0.171875,0.7688679245283019,-0.37919230033212165
8,0.01,color_08,color_11,21,0.12883435582822086,0.4772727272727273,0.22340425531914893,0.1794871794871795,0.8276112185686654,-0.2729748933050968
8,0.01,color_08,color_12,26,0.15950920245398773,0.5909090909090909,0.2,0.17567567567567569,0.740909090909091,-0.43263155929358194
8,0.01,color_09,color_10,48,0.294478527607362,0.5454545454545454,0.4528301886792453,0.3287671232876712,0.8387650085763294,-0.25366141824826255
8,0.01,color_09,color_11,25,0.15337423312883436,0.2840909090909091,0.26595744680851063,0.1592356687898089,0.4926257253384913,-1.0214361263091323
8,0.01,color_09,color_12,63,0.38650306748466257,0.7159090909090909,0.4846153846153846,0.4064516129032258,0.8976398601398602,-0.15579135393475765
8,0.01,color_10,color_11,72,0.44171779141104295,0.6792452830188679,0.7659574468085106,0.5625,1.1778402248093134,0.23614384943255318
8,0.01,color_10,color_12,88,0.5398773006134969,0.8301886792452831,0.676923076923077,0.5945945945945946,1.0409288824383165,0.057871505276721254
8,0.01,color_11,color_12,82,0.5030674846625767,0.8723404255319149,0.6307692307692307,0.5774647887323944,1.0937806873977087,0.12932349414306943
8,0.02,color_01,color_02,55,0.3374233128834356,0.8088235294117647,0.4263565891472868,0.3873239436619718,1.0220018239854083,0.031397771082143866
8,0.02,color_01,color_03,56,0.34355828220858897,0.8235294117647058,0.45528455284552843,0.4148148148148148,1.091343854615017,0.12610572969910264
8,0.02,color_01,color_04,32,0.19631901840490798,0.47058823529411764,0.2909090909090909,0.2191780821917808,0.6973262032085562,-0.5200944005439213
8,0.02,color_01,color_05,19,0.1165644171779141,0.27941176470588236,0.36538461538461536,0.18811881188118812,0.8758484162895928,-0.19124689171676854
8,0.02,color_01,color_06,34,0.2085889570552147,0.5,0.37362637362637363,0.272,0.8956043956043956,-0.15906648596761866
8,0.02,color_01,color_07,37,0.22699386503067484,0.5441176470588235,0.5606060606060606,0.38144329896907214,1.3438057040998217,0.4263245592512344
8,0.02,color_01,color_08,15,0.09202453987730061,0.22058823529411764,0.3488372093023256,0.15625,0.8361833105335158,-0.25810884611284113
8,0.02,color_01,color_09,53,0.32515337423312884,0.7794117647058824,0.6022727272727273,0.5145631067961165,1.443683155080214,0.5297541489066402
